"TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num"
13,158.49,158.5,3,"A barn was built by the uncle.","sense",6.10755896568,1,"1_004_second","1","passive_s",1,1,2
14,169.83,169.85,1,"The cowboy cooked some pasta.","sense",4.27921199799,1,"1_004_second","1","active_s",1,1,2
15,179.98,179.99,1,"A sister hugged the dancer.","sense",7.41015696526,1,"1_004_second","1","active_s",1,1,2
16,190.27,190.28,2,"The tiger played a letter.","nonsense",5.22879099846,1,"1_004_second","1","active_ns",1,1,2
17,200.64,200.65,3,"Water was splashed by a bear.","sense",5.12202501297,1,"1_004_second","1","passive_s",1,1,2
18,215.75,215.76,1,"The friend borrowed a book.","sense",6.54639983177,1,"1_004_second","1","active_s",1,1,2
19,225.84,225.86,3,"The honey was made by a bee.","nonsense",6.42651295662,0,"1_004_second","1","passive_s",1,0,2
20,235.87,235.88,1,"The mother shopped at the store.","sense",5.77800893784,1,"1_004_second","1","active_s",1,1,2
21,247.77,247.79,2,"A rope listened to the salt.","nonsense",6.50042581558,1,"1_004_second","1","active_ns",1,1,2
22,257.97,257.97,3,"Money was won by a team.","sense",6.96822786331,1,"1_004_second","1","passive_s",1,1,2
23,268.09,268.09,3,"The door was shut by wind.","sense",5.89165997505,1,"1_004_second","1","passive_s",1,1,2
24,280.16,280.17,1,"A king wished for a horse.","sense",7.9263958931,1,"1_004_second","1","active_s",1,1,2
25,296.87,296.89,4,"A clown was bought by the hen.","nonsense",5.98930621147,1,"1_004_second","1","passive_ns",1,1,2
26,312.85,312.86,2,"The lamp wrote to the nurse.","nonsense",6.55653786659,1,"1_004_second","1","active_ns",1,1,2
27,330.61,330.62,4,"The actor was kicked by cake.","nonsense",5.57964420319,1,"1_004_second","1","passive_ns",1,1,2
28,343.48,343.49,1,"The clerk asked a question.","sense",6.84012389183,1,"1_004_second","1","active_s",1,1,2
29,360.32,360.33,4,"A father was spotted by the egg.",NA,NA,4,"1_004_second","1","passive_ns",1,0,2
30,370.6,370.62,2,"The house chewed on the phone.","nonsense",6.06109809875,1,"1_004_second","1","active_ns",1,1,2
30,370.6,370.62,2,"The house chewed on the phone.","nonsense",7.32313704491,1,"1_004_second","1","active_ns",0,0,2
31,381.02,381.04,4,"The bird was told by the boat.","nonsense",7.82643604279,1,"1_004_second","1","passive_ns",1,1,2
0,0,0.03,1,"The child peeled the banana.","sense",4.41667985916,1,"1_004_second","2","active_s",1,1,2
1,10.16,10.17,2,"The store cooked on the grass.","nonsense",2.01530408859,1,"1_004_second","2","active_ns",1,1,2
2,25.97,25.98,3,"Pie was made by a cousin.","sense",4.28525304794,1,"1_004_second","2","passive_s",1,1,2
3,40.97,40.98,3,"A fence was jumped by a horse.","nonsense",3.14154195786,0,"1_004_second","2","passive_s",1,0,2
4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",7.15917396545,1,"1_004_second","2","active_ns",1,1,2
5,64.57,64.58,3,"A joke was told by the queen.","sense",6.11315822601,1,"1_004_second","2","passive_s",1,1,2
6,75.24,75.25,4,"The woman was pulled by a nut.","nonsense",4.86757397652,1,"1_004_second","2","passive_ns",1,1,2
7,86.91,86.92,1,"A mom addressed the letter.","nonsense",7.32551598549,0,"1_004_second","2","active_s",1,0,2
8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",3.71141290665,1,"1_004_second","2","active_ns",1,1,2
9,118.89,118.9,4,"Iron was chased by the bee.","nonsense",6.02260613441,1,"1_004_second","2","passive_ns",1,1,2
10,128.92,128.94,1,"The bear tasted the apple.","sense",6.12131690979,1,"1_004_second","2","active_s",1,1,2
11,141.14,141.16,3,"The ring was owned by a dancer.","sense",5.18397116661,1,"1_004_second","2","passive_s",1,1,2
12,151.22,151.23,3,"The book was read by a friend.","sense",6.09343600273,1,"1_004_second","2","passive_s",1,1,2
13,161.68,161.7,4,"Sugar was moved by the sock.","nonsense",8.39286994934,1,"1_004_second","2","passive_ns",1,1,2
14,172.84,172.85,2,"A chicken shopped at a movie.","nonsense",4.06544494629,1,"1_004_second","2","active_ns",1,1,2
15,183.02,183.04,3,"Clay was rolled by the artist.","sense",6.81532096863,1,"1_004_second","2","passive_s",1,1,2
16,195.2,195.21,4,"A ball was prepared by glass.","nonsense",6.72509002686,1,"1_004_second","2","passive_ns",1,1,2
17,212.76,212.77,2,"The money counted the singer.","nonsense",8.30532693863,1,"1_004_second","2","active_ns",1,1,2
18,223.41,223.43,1,"A nurse helped a student.","sense",4.87104988098,1,"1_004_second","2","active_s",1,1,2
19,237.03,237.05,4,"A wolf was found by a fan.","nonsense",6.66130900383,1,"1_004_second","2","passive_ns",1,1,2
20,248.04,248.05,1,"The aunt walked on the boat.","sense",5.17702507973,1,"1_004_second","2","active_s",1,1,2
21,258.46,258.47,3,"Meat was eaten by a lion.","sense",4.64235115051,1,"1_004_second","2","passive_s",1,1,2
22,274.9,274.91,1,"A driver honked at the walker.","sense",6.42461705208,1,"1_004_second","2","active_s",1,1,2
23,289.51,289.52,4,"The mouse was graded by a flag.","nonsense",5.61309123039,1,"1_004_second","2","passive_ns",1,1,2
24,303.52,303.53,2,"The puppy scored a dress.","nonsense",5.63669490814,1,"1_004_second","2","active_ns",1,1,2
25,319.75,319.77,1,"A tree was planted in dirt.","sense",5.08832192421,1,"1_004_second","2","active_s",1,1,2
26,329.89,329.9,1,"A family baked some bread.","sense",5.51801896095,1,"1_004_second","2","active_s",1,1,2
27,343.4,343.41,4,"The mat was raced by a fox.","nonsense",7.05816984177,1,"1_004_second","2","passive_ns",1,1,2
28,353.98,354,2,"A candle sold the question.","sense",7.78059601784,0,"1_004_second","2","active_ns",1,0,2
29,370.82,370.84,3,"The spoon was waved by a cook.","sense",6.41373705864,1,"1_004_second","2","passive_s",1,1,2
30,382.44,382.46,4,"A card was scared by a baby.","nonsense",4.93765592575,1,"1_004_second","2","passive_ns",1,1,2
31,392.48,392.5,2,"The fork called to a sister.","nonsense",4.28438186646,1,"1_004_second","2","active_ns",1,1,2
0,0,0.03,1,"A cousin wanted a pillow.","nonsense",4.73043203354,0,"1_015_second","1","active_s",1,0,2
1,10.16,10.17,2,"The woman scared the paper.","nonsense",5.73835206032,1,"1_015_second","1","active_ns",1,1,2
2,25.97,25.98,3,"A home was entered by the men.","nonsense",8.4603600502,0,"1_015_second","1","passive_s",1,0,2
3,40.97,40.98,3,"The plum was tasted by a bear.","nonsense",5.54752993584,0,"1_015_second","1","passive_s",1,0,2
4,53.69,53.71,2,"The barn barked at the driver.","nonsense",8.057117939,1,"1_015_second","1","active_ns",1,1,2
5,64.57,64.58,3,"A song was sung by the cowboy.","sense",6.33120012283,1,"1_015_second","1","passive_s",1,1,2
6,75.24,75.25,4,"A chicken was asked by a bell.","nonsense",6.05536198616,1,"1_015_second","1","passive_ns",1,1,2
7,86.91,86.92,1,"The actress watched a show.","sense",5.38826417923,1,"1_015_second","1","active_s",1,1,2
8,103.03,103.04,2,"The key opened the carrot.","nonsense",8.41152405739,1,"1_015_second","1","active_ns",1,1,2
9,118.89,118.9,4,"Pizza was used by a book.","nonsense",5.60140180588,1,"1_015_second","1","passive_ns",1,1,2
9,118.89,118.9,4,"Pizza was used by a book.","nonsense",7.8944299221,1,"1_015_second","1","passive_ns",0,0,2
10,128.92,128.94,1,"A raccoon scratched at the box.","nonsense",6.21022319794,0,"1_015_second","1","active_s",1,0,2
11,141.14,141.16,3,"The car was chased by a dog.","sense",5.75778198242,1,"1_015_second","1","passive_s",1,1,2
12,151.22,151.23,3,"A rope was pulled by the ape.","nonsense",5.97237110138,0,"1_015_second","1","passive_s",1,0,2
13,161.68,161.68,4,"A horse was peeled by salt.","sense",6.7201499939,0,"1_015_second","1","passive_ns",1,0,2
14,172.84,172.86,2,"A boat raced in the library.","nonsense",7.22142696381,1,"1_015_second","1","active_ns",1,1,2
15,183.02,183.03,3,"The movie was played by dad.","sense",7.32287216187,1,"1_015_second","1","passive_s",1,1,2
16,195.2,195.21,4,"The soup was caught by a ring.","nonsense",8.44102096558,2,"1_015_second","1","passive_ns",1,0,2
16,195.2,195.21,4,"The soup was caught by a ring.","sense",10.7351369858,2,"1_015_second","1","passive_ns",0,0,2
17,212.76,212.77,2,"The sock listened to the pig.","nonsense",5.03114390373,1,"1_015_second","1","active_ns",1,1,2
18,223.41,223.43,1,"A clown let go of a balloon.","sense",8.29815602303,1,"1_015_second","1","active_s",1,1,2
19,237.03,237.05,4,"The boy was owned by a lamp.","nonsense",8.3603310585,1,"1_015_second","1","passive_ns",1,1,2
20,248.04,248.05,1,"A falcon grabbed the egg.","nonsense",6.15999293327,2,"1_015_second","1","active_s",1,0,2
20,248.04,248.05,1,"A falcon grabbed the egg.","sense",8.26802301407,2,"1_015_second","1","active_s",0,0,2
21,258.46,258.47,3,"The test was read by a teacher.","sense",5.26231789589,1,"1_015_second","1","passive_s",1,1,2
22,274.9,274.91,1,"The mother carried a cake.","sense",5.02166891098,1,"1_015_second","1","active_s",1,1,2
23,289.51,289.52,4,"A table was planted by a kid.","nonsense",7.84819698334,1,"1_015_second","1","passive_ns",1,1,2
24,303.52,303.53,2,"The flag roared at a flower.","nonsense",5.88770008087,1,"1_015_second","1","active_ns",1,1,2
25,319.75,319.77,1,"A girl kicked the ball.","sense",5.04321599007,1,"1_015_second","1","active_s",1,1,2
26,329.89,329.9,1,"The baker stirred the spoon.","sense",8.10600090027,1,"1_015_second","1","active_s",1,1,2
27,343.4,343.41,4,"The door was eaten by a pot.","nonsense",7.19984316826,1,"1_015_second","1","passive_ns",1,1,2
28,353.98,354,2,"A goat graded the mirror.","nonsense",8.53960299492,1,"1_015_second","1","active_ns",1,1,2
29,370.82,370.84,3,"Seed was pecked by a hen.","nonsense",5.72356390953,0,"1_015_second","1","passive_s",1,0,2
30,382.44,382.46,4,"A king was chewed by a tree.","nonsense",4.83266782761,1,"1_015_second","1","passive_ns",1,1,2
31,392.48,392.5,2,"The banana lost the worm.","sense",6.92343187332,2,"1_015_second","1","active_ns",1,0,2
31,392.48,392.5,2,"The banana lost the worm.","nonsense",7.77546095848,2,"1_015_second","1","active_ns",0,0,2
0,0,0.03,2,"A fence walked to the mother.","nonsense",6.81033182144,1,"1_015_second","2","active_ns",1,1,2
1,10.72,10.74,3,"The shirt was stained by mud.","nonsense",8.77138590813,0,"1_015_second","2","passive_s",1,0,2
2,21.39,21.41,4,"Fire was licked by a banana.","nonsense",6.68162298203,1,"1_015_second","2","passive_ns",1,1,2
3,38.56,38.57,1,"The banker counted the money.","sense",7.68208003044,1,"1_015_second","2","active_s",1,1,2
4,54.45,54.46,4,"Pie was raised by the letter.","nonsense",6.98459196091,1,"1_015_second","2","passive_ns",1,1,2
5,64.83,64.84,1,"The boy cleared off the table.","sense",5.34832501411,1,"1_015_second","2","active_s",1,1,2
6,80.32,80.33,4,"A rope was sold by the frog.","sense",6.29900503159,0,"1_015_second","2","passive_ns",1,0,2
7,90.96,90.97,2,"The snake asked for the father.","nonsense",8.21159911156,1,"1_015_second","2","active_ns",1,1,2
8,106.1,106.11,2,"A basement won the family.","nonsense",5.35147380829,1,"1_015_second","2","active_ns",1,1,2
9,116.71,116.72,1,"A tiger scared the zebra.","nonsense",5.78428697586,0,"1_015_second","2","active_s",1,0,2
10,131.58,131.59,1,"A bird dropped the worm.","sense",4.34896183014,1,"1_015_second","2","active_s",1,1,2
11,143.41,143.43,4,"The girl was told by a fork.","nonsense",6.34522986412,1,"1_015_second","2","passive_ns",1,1,2
12,154.13,154.15,4,"Bread was scratched by a tray.","nonsense",7.23545312881,1,"1_015_second","2","passive_ns",1,1,2
13,164.48,164.48,3,"The lamp was bought by the sister.","sense",7.16321706772,1,"1_015_second","2","passive_s",1,1,2
14,182.42,182.43,1,"The uncle put sugar in the tea.","sense",6.9637658596,1,"1_015_second","2","active_s",1,1,2
15,193.7,193.71,2,"A hen carried the dancer.","nonsense",6.95130181313,1,"1_015_second","2","active_ns",1,1,2
16,206.11,206.12,4,"A chair was tasted by a frame.","nonsense",7.85650587082,1,"1_015_second","2","passive_ns",1,1,2
17,223.68,223.69,3,"The show was seen by a child.","sense",6.30202293396,1,"1_015_second","2","passive_s",1,1,2
18,234.74,234.75,3,"Soup was served by a woman.","sense",7.31792020798,1,"1_015_second","2","passive_s",1,1,2
19,250.08,250.09,2,"The iron borrowed a teacher.","nonsense",5.25668597221,1,"1_015_second","2","active_ns",1,1,2
20,260.45,260.46,3,"A cat was saved by a king.","sense",6.78013086319,1,"1_015_second","2","passive_s",1,1,2
21,270.85,270.86,1,"The queen planted a flower.","sense",5.90813612938,1,"1_015_second","2","active_s",1,1,2
22,280.9,280.92,3,"A rug was rolled by the actor.","nonsense",7.59033584595,0,"1_015_second","2","passive_s",1,0,2
23,293.63,293.64,2,"The couch sang to the duck.","nonsense",7.46682214737,1,"1_015_second","2","active_ns",1,1,2
24,304.11,304.13,4,"Pasta was waved by a fish.","nonsense",8.3376159668,1,"1_015_second","2","passive_ns",1,1,2
25,314.89,314.9,1,"A mouse chewed on the cheese.","sense",6.2766289711,1,"1_015_second","2","active_s",1,1,2
26,325.02,325.03,3,"A phone was used by a doctor.","nonsense",4.70524501801,0,"1_015_second","2","passive_s",1,0,2
27,339.56,339.57,2,"The ear dressed a student.","nonsense",8.31442594528,1,"1_015_second","2","active_ns",1,1,2
28,350.98,350.99,1,"A fly entered the house.","sense",5.83546805382,2,"1_015_second","2","active_s",1,0,2
28,350.98,350.99,1,"A fly entered the house.","nonsense",9.32258796692,2,"1_015_second","2","active_s",0,0,2
29,368.12,368.14,4,"A cup was cut by the pillow.","nonsense",7.97769999504,1,"1_015_second","2","passive_ns",1,1,2
30,380.08,380.09,3,"Pizza was cooked by the man.","sense",4.34698200226,1,"1_015_second","2","passive_s",1,1,2
30,380.08,380.09,3,"Pizza was cooked by the man.","sense",6.32694387436,1,"1_015_second","2","passive_s",0,0,2
31,395.78,395.8,2,"A joke hugged the dragon.","nonsense",8.39395904541,1,"1_015_second","2","active_ns",1,1,2
0,0,0.03,4,"A hand was built by the ant.","nonsense",6.18568396568,1,"1_015_second","3","passive_ns",1,1,2
1,10.89,10.91,2,"The bread heard a camel.","nonsense",4.71199393272,1,"1_015_second","3","active_ns",1,1,2
2,21.08,21.09,3,"Cheese was chewed by a rat.","sense",6.67469882965,1,"1_015_second","3","passive_s",1,1,2
3,36.88,36.9,2,"The chalk wanted a child.","nonsense",5.54074192047,1,"1_015_second","3","active_ns",1,1,2
4,50.82,50.84,1,"The dog chased the car.","nonsense",4.35196805,2,"1_015_second","3","active_s",1,0,2
4,50.82,50.84,1,"The dog chased the car.","sense",5.95208501816,2,"1_015_second","3","active_s",0,0,2
4,50.82,50.84,1,"The dog chased the car.","sense",6.43016314507,2,"1_015_second","3","active_s",0,0,2
4,50.82,50.84,1,"The dog chased the car.","sense",7.25821900368,2,"1_015_second","3","active_s",0,0,2
5,61.13,61.14,4,"A couch was saved by a plum.","nonsense",5.06903100014,1,"1_015_second","3","passive_ns",1,1,2
6,75.94,75.95,3,"The ball was kicked by a girl.","nonsense",6.21044206619,2,"1_015_second","3","passive_s",1,0,2
6,75.94,75.95,3,"The ball was kicked by a girl.","sense",9.26654696465,2,"1_015_second","3","passive_s",0,0,2
7,87.72,87.74,3,"The sock was worn by a baby.","nonsense",8.66675114632,0,"1_015_second","3","passive_s",1,0,2
8,99.72,99.72,4,"A flower was milked by a bear.","nonsense",4.81471395493,1,"1_015_second","3","passive_ns",1,1,2
8,99.72,99.72,4,"A flower was milked by a bear.","nonsense",5.67078495026,1,"1_015_second","3","passive_ns",0,0,2
8,99.72,99.72,4,"A flower was milked by a bear.","nonsense",6.15681791306,1,"1_015_second","3","passive_ns",0,0,2
8,99.72,99.72,4,"A flower was milked by a bear.","nonsense",6.55746984482,1,"1_015_second","3","passive_ns",0,0,2
9,111.38,111.4,4,"The pig was hugged by a joke.","nonsense",8.50364303589,1,"1_015_second","3","passive_ns",1,1,2
10,122.22,122.23,1,"A turtle crawled to the water.","nonsense",8.00005578995,0,"1_015_second","3","active_s",1,0,2
11,134.13,134.14,2,"The bucket told a horse.","nonsense",5.16655302048,1,"1_015_second","3","active_ns",1,1,2
11,134.13,134.14,2,"The bucket told a horse.","nonsense",7.26154303551,1,"1_015_second","3","active_ns",0,0,2
12,146.54,146.54,2,"A present picked the raccoon.","sense",7.25101113319,2,"1_015_second","3","active_ns",1,0,2
12,146.54,146.54,2,"A present picked the raccoon.","nonsense",7.89977812767,2,"1_015_second","3","active_ns",0,0,2
13,158.49,158.5,3,"A fork was found by the kid.","nonsense",5.76014900208,0,"1_015_second","3","passive_s",1,0,2
14,169.83,169.84,1,"A teacher graded a paper.","sense",4.10240983963,1,"1_015_second","3","active_s",1,1,2
15,179.98,179.99,1,"The doctor used the phone.","sense",9.52869677544,2,"1_015_second","3","active_s",1,0,2
15,179.98,179.99,1,"The doctor used the phone.","nonsense",9.91874194145,2,"1_015_second","3","active_s",0,0,2
16,190.27,190.28,2,"A piano planted a brother.","nonsense",8.32948994637,1,"1_015_second","3","active_ns",1,1,2
17,200.64,200.65,3,"A cake was baked by mom.","sense",5.8208091259,1,"1_015_second","3","passive_s",1,1,2
17,200.64,200.65,3,"A cake was baked by mom.","sense",7.99874901772,1,"1_015_second","3","passive_s",0,0,2
18,215.75,215.76,1,"The actor pulled on a rope.","sense",8.37402296066,2,"1_015_second","3","active_s",1,0,2
18,215.75,215.76,1,"The actor pulled on a rope.","nonsense",8.54001092911,2,"1_015_second","3","active_s",0,0,2
19,225.84,225.86,3,"A box was cut by the worker.","sense",4.72101807594,1,"1_015_second","3","passive_s",1,1,2
20,235.87,235.88,1,"The rabbit jumped in the grass.","sense",5.87257194519,1,"1_015_second","3","active_s",1,1,2
21,247.77,247.79,2,"A chicken shopped at a movie.","nonsense",8.37003207207,1,"1_015_second","3","active_ns",1,1,2
22,257.97,257.99,3,"A broom was sold by a farmer.","nonsense",8.09419703484,0,"1_015_second","3","passive_s",1,0,2
23,268.09,268.09,3,"The egg was laid by the duck.","sense",6.53118109703,1,"1_015_second","3","passive_s",1,1,2
24,280.16,280.17,1,"The monkey climbed a tree.","sense",4.82089591026,1,"1_015_second","3","active_s",1,1,2
25,296.87,296.89,4,"Seed was raised by the rug.","nonsense",6.30788493156,1,"1_015_second","3","passive_ns",1,1,2
26,312.85,312.86,2,"The apple watched a king.","nonsense",4.25217294693,1,"1_015_second","3","active_ns",1,1,2
27,330.61,330.62,4,"The bug was cooked by a key.","nonsense",8.37830018997,1,"1_015_second","3","passive_ns",1,1,2
28,343.48,343.49,1,"A cowgirl caught a snake.","sense",8.34886598587,1,"1_015_second","3","active_s",1,1,2
29,360.32,360.33,4,"The dragon was won by clay.","nonsense",5.86295700073,1,"1_015_second","3","passive_ns",1,1,2
