"","TrialNum","Onset","TrueOns","Cond","Sentence","Resp","RT","correct","subind","runnum","cond_type","first","correct_first","group_num","group"
"6252",28,343.48,343.5,1,"A cowgirl caught a snake.","sense",4.33237099648,1,"0_151_second","3","active_s",1,1,5,"A2_second"
"6253",29,360.32,360.35,4,"The dragon was won by clay.","nonsense",4.07275104523,1,"0_151_second","3","passive_ns",1,1,5,"A2_second"
"6254",30,370.6,370.61,2,"A pillow scratched the fish.","nonsense",3.22233581543,1,"0_151_second","3","active_ns",1,1,5,"A2_second"
"6255",31,381.02,381.04,4,"A man was scored by wind.","nonsense",4.50129699707,1,"0_151_second","3","passive_ns",1,1,5,"A2_second"
"6256",0,0,0.05,1,"A bird dropped the worm.","sense",2.43962597847,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6257",1,10.16,10.18,2,"The couch sang to the duck.","nonsense",3.21349406242,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6258",2,25.97,26,3,"The show was seen by a child.","sense",4.83007001877,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6259",3,40.97,41,3,"A rug was rolled by the actor.","sense",6.68921113014,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6260",4,53.69,53.71,2,"A hen carried the dancer.","nonsense",2.48201489449,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6261",5,64.57,64.6,3,"Pizza was cooked by the man.","sense",1.89392399788,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6262",6,75.24,75.26,4,"A chair was tasted by a frame.","nonsense",4.98458695412,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6263",7,86.91,86.93,1,"The uncle put sugar in the tea.","sense",3.73323702812,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6264",8,103.03,103.04,2,"A fence walked to the mother.","nonsense",2.77989792824,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6265",9,118.89,118.91,4,"Fire was licked by a banana.","nonsense",3.74942612648,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6266",10,128.92,128.94,1,"A fly entered the house.","sense",3.13349199295,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6267",11,141.14,141.16,3,"A cat was saved by a king.","sense",6.50992298126,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6268",12,151.22,151.24,3,"The shirt was stained by mud.","sense",2.35115504265,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6269",13,161.68,161.71,4,"Pasta was waved by a fish.","nonsense",4.91952395439,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6270",14,172.84,172.86,2,"A joke hugged the dragon.","nonsense",5.86969089508,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6271",15,183.02,183.04,3,"A phone was used by a doctor.","sense",5.1036939621,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6272",16,195.2,195.22,4,"A cup was cut by the pillow.","nonsense",5.64270997047,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6273",17,212.76,212.79,2,"The snake asked for the father.","nonsense",3.33733296394,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6274",18,223.41,223.44,1,"A mouse chewed on the cheese.","sense",2.69672703743,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6275",19,237.03,237.05,4,"Pie was raised by the letter.","nonsense",5.00618290901,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6276",20,248.04,248.05,1,"The banker counted the money.","sense",2.59159016609,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6277",21,258.46,258.48,3,"The lamp was bought by the sister.","sense",3.71047496796,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6278",22,274.9,274.92,1,"The boy cleared off the table.","sense",2.66667485237,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6279",23,289.51,289.53,4,"Bread was scratched by a tray.","nonsense",5.67814397812,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6280",24,303.52,303.55,2,"The ear dressed a student.","nonsense",4.14700818062,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6281",25,319.75,319.76,1,"The queen planted a flower.","sense",2.59955000877,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6282",26,329.89,329.91,1,"A tiger scared the zebra.","sense",2.86410403252,1,"1_115_second","1","active_s",1,1,5,"A2_second"
"6283",27,343.4,343.41,4,"A rope was sold by the frog.","nonsense",3.64605498314,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6284",28,353.98,353.99,2,"The iron borrowed a teacher.","nonsense",4.17610311508,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6285",29,370.82,370.84,3,"Soup was served by a woman.","sense",3.4624350071,1,"1_115_second","1","passive_s",1,1,5,"A2_second"
"6286",30,382.44,382.46,4,"The girl was told by a fork.","nonsense",3.684237957,1,"1_115_second","1","passive_ns",1,1,5,"A2_second"
"6287",31,392.48,392.49,2,"A basement won the family.","nonsense",4.79209399223,1,"1_115_second","1","active_ns",1,1,5,"A2_second"
"6288",0,0,0.05,1,"The child peeled the banana.","sense",3.15774297714,1,"1_134_second","1","active_s",1,1,5,"A2_second"
"6289",0,0,0.05,1,"The child peeled the banana.","sense",6.88646388054,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6290",0,0,0.05,1,"The child peeled the banana.","sense",7.85450482368,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6291",1,10.16,10.18,2,"The store cooked on the grass.","sense",3.29153299332,2,"1_134_second","1","active_ns",1,0,5,"A2_second"
"6292",1,10.16,10.18,2,"The store cooked on the grass.","sense",3.9594810009,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6293",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",4.59063386917,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6294",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",4.93449187279,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6295",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",5.22656202316,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6296",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",5.51055383682,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6297",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",5.77031493187,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6298",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",6.02455401421,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6299",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",6.27755689621,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6300",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",6.52744793892,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6301",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",6.77839684486,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6302",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",7.02436804771,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6303",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",7.27837395668,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6304",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",7.53933191299,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6305",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",7.77425503731,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6306",1,10.16,10.18,2,"The store cooked on the grass.","nonsense",8.0294508934,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6307",2,25.97,26,3,"Pie was made by a cousin.","sense",5.35010313988,1,"1_134_second","1","passive_s",1,1,5,"A2_second"
"6308",3,40.97,41,3,"A fence was jumped by a horse.","sense",5.00954604149,2,"1_134_second","1","passive_s",1,0,5,"A2_second"
"6309",3,40.97,41,3,"A fence was jumped by a horse.","nonsense",8.33755707741,2,"1_134_second","1","passive_s",0,0,5,"A2_second"
"6310",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",2.75327587128,1,"1_134_second","1","active_ns",1,1,5,"A2_second"
"6311",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",3.59524583817,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6312",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",3.96817088127,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6313",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",4.30420279503,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6314",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",4.59229183197,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6315",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",4.83526587486,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6316",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",5.06711196899,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6317",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",5.33224487305,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6318",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",5.60512280464,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6319",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",6.26512598991,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6320",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",6.9902279377,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6321",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",7.66209888458,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6322",4,53.69,53.71,2,"The rabbit bought the worker.","nonsense",8.22903990746,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6323",5,64.57,64.6,3,"A joke was told by the queen.","sense",5.3739130497,1,"1_134_second","1","passive_s",1,1,5,"A2_second"
"6324",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",3.16181397438,1,"1_134_second","1","passive_ns",1,1,5,"A2_second"
"6325",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",3.85879015923,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6326",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",4.30655002594,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6327",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",4.55554199219,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6328",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",4.77550911903,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6329",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",6.71146416664,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6330",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",6.9536550045,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6331",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",7.17942404747,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6332",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",7.42645215988,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6333",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",7.63644909859,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6334",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",7.8675839901,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6335",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",8.81051111221,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6336",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",9.08566808701,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6337",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",9.3545320034,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6338",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",9.60039901733,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6339",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",9.85842204094,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6340",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",10.1945459843,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6341",6,75.24,75.26,4,"The woman was pulled by a nut.","nonsense",10.6605520248,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6342",7,86.91,86.93,1,"A mom addressed the letter.","nonsense",0.274488925934,3,"1_134_second","1","active_s",1,0,5,"A2_second"
"6343",7,86.91,86.93,1,"A mom addressed the letter.","sense",5.90818500519,3,"1_134_second","1","active_s",0,0,5,"A2_second"
"6344",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",6.22914505005,1,"1_134_second","1","active_ns",1,1,5,"A2_second"
"6345",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",6.92768907547,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6346",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",7.50407099724,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6347",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",7.94300913811,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6348",8,103.03,103.04,2,"The soup hired a cowboy.","nonsense",8.20935416222,1,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6349",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",3.94769692421,1,"1_134_second","1","passive_ns",1,1,5,"A2_second"
"6350",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",5.70779204369,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6351",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",6.07574391365,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6352",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",6.46474289894,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6353",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",6.81973195076,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6354",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",7.18864488602,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6355",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",7.52185201645,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6356",9,118.89,118.91,4,"Iron was chased by the bee.","nonsense",7.86372709274,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6357",10,128.92,128.94,1,"The bear tasted the apple.","sense",3.09154510498,1,"1_134_second","1","active_s",1,1,5,"A2_second"
"6358",10,128.92,128.94,1,"The bear tasted the apple.","sense",3.64559412003,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6359",10,128.92,128.94,1,"The bear tasted the apple.","sense",4.08074522018,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6360",10,128.92,128.94,1,"The bear tasted the apple.","sense",4.7125890255,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6361",10,128.92,128.94,1,"The bear tasted the apple.","sense",5.21450710297,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6362",10,128.92,128.94,1,"The bear tasted the apple.","sense",5.7425031662,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6363",10,128.92,128.94,1,"The bear tasted the apple.","sense",6.22751307487,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6364",10,128.92,128.94,1,"The bear tasted the apple.","sense",6.77263903618,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6365",10,128.92,128.94,1,"The bear tasted the apple.","sense",7.39064216614,1,"1_134_second","1","active_s",0,0,5,"A2_second"
"6366",11,141.14,141.16,3,"The ring was owned by a dancer.","sense",6.62019205093,1,"1_134_second","1","passive_s",1,1,5,"A2_second"
"6367",12,151.22,151.24,3,"The book was read by a friend.","sense",4.70891809464,1,"1_134_second","1","passive_s",1,1,5,"A2_second"
"6368",13,161.68,161.71,4,"Sugar was moved by the sock.","nonsense",4.38680505753,1,"1_134_second","1","passive_ns",1,1,5,"A2_second"
"6369",13,161.68,161.71,4,"Sugar was moved by the sock.","nonsense",8.06676793098,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6370",13,161.68,161.71,4,"Sugar was moved by the sock.","nonsense",8.4786529541,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6371",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",1.03007006645,2,"1_134_second","1","active_ns",1,0,5,"A2_second"
"6372",14,172.84,172.86,2,"A notebook knocked at a door.","sense",3.75711989403,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6373",14,172.84,172.86,2,"A notebook knocked at a door.","sense",4.32891106606,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6374",14,172.84,172.86,2,"A notebook knocked at a door.","sense",4.8510529995,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6375",14,172.84,172.86,2,"A notebook knocked at a door.","sense",5.53084206581,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6376",14,172.84,172.86,2,"A notebook knocked at a door.","sense",6.37083888054,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6377",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",6.71279287338,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6378",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",7.03181195259,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6379",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",7.28378295898,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6380",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",7.53776597977,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6381",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",7.8047349453,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6382",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",8.07391691208,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6383",14,172.84,172.86,2,"A notebook knocked at a door.","nonsense",8.35475492477,2,"1_134_second","1","active_ns",0,0,5,"A2_second"
"6384",15,183.02,183.04,3,"Clay was rolled by the artist.","sense",4.80013895035,1,"1_134_second","1","passive_s",1,1,5,"A2_second"
"6385",16,195.2,195.22,4,"A ball was prepared by glass.","nonsense",4.41199398041,1,"1_134_second","1","passive_ns",1,1,5,"A2_second"
"6386",16,195.2,195.22,4,"A ball was prepared by glass.","nonsense",7.01070809364,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6387",16,195.2,195.22,4,"A ball was prepared by glass.","nonsense",7.62970304489,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6388",16,195.2,195.22,4,"A ball was prepared by glass.","nonsense",8.14685797691,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6389",16,195.2,195.22,4,"A ball was prepared by glass.","nonsense",8.48069000244,1,"1_134_second","1","passive_ns",0,0,5,"A2_second"
"6390",17,212.76,212.79,2,"The money counted the singer.","nonsense",5.23348808289,1,"1_134_second","1","active_ns",1,1,5,"A2_second"
"6391",18,223.41,223.42,1,"A nurse helped a student.","sense",6.52926802635,1,"1_134_second","1","active_s",1,1,5,"A2_second"
"6392",19,237.03,237.05,4,"A wolf was found by a fan.","nonsense",7.96744394302,2,"1_134_second","1","passive_ns",1,0,5,"A2_second"
"6393",19,237.03,237.05,4,"A wolf was found by a fan.","sense",10.5873758793,2,"1_134_second","1","passive_ns",0,0,5,"A2_second"
